customer_id,address,postcode,state,country,property_valuation,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,Age,CLV
3711,7740 Crescent Oaks Circle,4350,QLD,Australia,5,Ellene,Scinelli,Female,61,04/05/1961,Associate Professor,Manufacturing,Affluent Customer,N,Yes,9,63,
3712,03742 Granby Parkway,2768,NSW,Australia,9,Esmeralda,Klousner,Female,22,12/07/1957,Recruiting Manager,Financial Services,Mass Customer,N,No,19,66,
3713,37 Tennessee Way,4078,QLD,Australia,5,Cynthy,Snoad,Female,72,03/02/1993,,Telecommunications,High Net Worth,N,Yes,8,31,
3714,0616 Messerschmidt Place,2350,NSW,Australia,4,Lemuel,Gerram,Male,83,30/03/1962,VP Sales,Manufacturing,Mass Customer,N,No,6,62,
3715,25 Melvin Junction,3064,VIC,Australia,6,Willow,Rusbridge,Female,19,08/11/1974,Computer Systems Analyst I,Argiculture,High Net Worth,N,Yes,10,49,
3716,650 Barby Street,2023,NSW,Australia,12,Kari,Bamlett,Female,81,24/08/1998,,Retail,Affluent Customer,N,No,1,25,
3717,63795 Logan Junction,3805,VIC,Australia,7,Arlin,Woollacott,Male,88,07/12/1958,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,18,65,
3719,7 Shasta Terrace,2821,NSW,Australia,2,Dorette,Attridge,Female,26,19/10/1956,Sales Representative,Retail,Mass Customer,N,No,6,67,
3720,61 Shoshone Alley,3150,VIC,Australia,10,Adelice,Tams,Female,23,15/08/1972,,,Mass Customer,N,No,15,51,
3721,3241 Rigney Place,3337,VIC,Australia,4,Merrili,Potticary,Female,84,13/10/1994,Senior Quality Engineer,Financial Services,Mass Customer,N,Yes,7,29,
3722,65885 Maple Hill,3072,VIC,Australia,10,Merilee,Hammerson,Female,69,07/11/1975,,Retail,Mass Customer,N,No,7,48,
3723,310 Cody Street,2125,NSW,Australia,11,Justine,Pirt,Female,31,22/10/1993,Accountant II,Financial Services,High Net Worth,N,No,7,30,
3724,7650 Stone Corner Avenue,3201,VIC,Australia,5,Griffith,Minor,Male,24,23/03/1976,,IT,Affluent Customer,N,No,9,48,
3725,6033 Blaine Court,2075,NSW,Australia,12,Elisha,Venny,Male,37,21/07/1970,Research Assistant II,,Mass Customer,N,Yes,5,53,
3726,515 Fallview Way,2484,NSW,Australia,8,Ange,Austick,Female,36,17/06/1976,GIS Technical Architect,Property,Mass Customer,N,No,19,47,
3728,0 Declaration Center,2250,NSW,Australia,10,Chanda,Garmons,Female,27,01/09/1986,Technical Writer,Property,Affluent Customer,N,Yes,21,37,
3729,1 Parkside Avenue,3109,VIC,Australia,10,Armand,McNish,Male,6,16/12/1960,Financial Analyst,Financial Services,Mass Customer,N,No,19,63,
3730,73128 Pearson Pass,4132,QLD,Australia,4,Joann,Clemson,Female,85,18/02/1960,Junior Executive,Manufacturing,Affluent Customer,N,No,6,64,
3731,1940 Morning Circle,2765,NSW,Australia,9,Jandy,Rodgers,Female,91,27/10/1991,Chief Design Engineer,,Mass Customer,N,No,8,32,
3732,18 Chinook Plaza,2756,NSW,Australia,9,Shawn,De Hooge,Female,47,07/06/1992,Research Associate,Manufacturing,Mass Customer,N,No,2,31,
3733,7912 Jana Lane,2194,NSW,Australia,8,Shelden,Rodenburg,Male,70,01/11/1977,,,Mass Customer,N,No,11,46,
3734,534 Arrowood Trail,4212,QLD,Australia,8,Trixi,Wickes,Female,46,07/01/1977,Help Desk Technician,Manufacturing,Mass Customer,N,No,21,47,
3735,79 Butterfield Street,2016,NSW,Australia,11,Cchaddie,Heffron,Male,91,02/12/1961,Senior Quality Engineer,Entertainment,Mass Customer,N,No,15,62,
3736,789 Alpine Lane,2390,NSW,Australia,8,Charles,Brounfield,Male,64,13/03/1992,Senior Developer,Argiculture,Mass Customer,N,Yes,10,32,
3737,4178 Bartelt Parkway,2505,NSW,Australia,8,Elyssa,De Witt,Female,86,21/03/1981,Design Engineer,Manufacturing,Affluent Customer,N,No,8,43,
3738,44 Londonderry Parkway,2164,NSW,Australia,10,Lucila,Smalls,Female,19,19/12/1959,Professor,Financial Services,High Net Worth,N,Yes,19,64,
3739,712 Sage Park,3149,VIC,Australia,9,Gates,Nelthorpe,Female,59,27/08/1991,Environmental Tech,IT,High Net Worth,N,No,5,32,
3740,88987 Dexter Park,2806,NSW,Australia,1,Rania,Poulter,Female,82,03/12/1979,Dental Hygienist,Health,Mass Customer,N,No,8,44,
3741,52 Helena Lane,2192,NSW,Australia,10,Mollee,Jeavons,Female,19,01/02/1970,Nurse,,Affluent Customer,N,Yes,16,54,
3742,3 High Crossing Parkway,3006,VIC,Australia,7,Veda,Faill,Female,79,09/11/1961,Editor,Property,High Net Worth,N,Yes,16,62,
3743,45 Fordem Court,3191,VIC,Australia,10,Riki,Aimable,Female,85,02/08/1986,Tax Accountant,Property,Mass Customer,N,No,22,37,
3744,82583 North Hill,2528,NSW,Australia,7,Franchot,Loeber,Male,57,05/01/1981,,Financial Services,Mass Customer,N,Yes,9,43,
3745,79 Crescent Oaks Court,2806,NSW,Australia,1,Randy,Duligall,Female,90,05/12/1977,Dental Hygienist,Health,Mass Customer,N,Yes,20,46,
3746,1 Utah Alley,2232,NSW,Australia,10,Thaddeus,McLurg,Male,64,01/09/1961,Developer II,,Affluent Customer,N,Yes,16,62,
3747,353 Donald Street,3199,VIC,Australia,7,Valerye,Yukhtin,Female,8,24/02/1990,Web Developer IV,Manufacturing,Mass Customer,N,Yes,10,34,
3748,86 Fairfield Alley,2558,NSW,Australia,8,Maurise,Beal,Male,82,10/01/1956,Staff Scientist,,Affluent Customer,N,Yes,18,68,
3749,33 Sugar Alley,2060,NSW,Australia,12,Blondelle,Swynley,Female,3,21/04/2001,,IT,Affluent Customer,N,No,1,23,
3750,92 Northridge Park,2450,NSW,Australia,4,Yanaton,Beacom,Male,78,14/04/1972,Chemical Engineer,Manufacturing,Affluent Customer,N,Yes,6,52,
3751,1 Algoma Trail,4213,QLD,Australia,6,Millicent,Nacci,Female,44,28/12/1978,Environmental Specialist,,Affluent Customer,N,Yes,13,45,
3752,08261 Aberg Junction,2176,NSW,Australia,9,Peta,Nunes Nabarro,Female,67,15/09/1961,Administrative Assistant I,Argiculture,Affluent Customer,N,Yes,16,62,
3753,549 Randy Point,2560,NSW,Australia,7,Ebony,Peagrim,Female,16,21/08/1997,Office Assistant II,Manufacturing,Mass Customer,N,No,3,26,
3754,09295 Judy Terrace,2753,NSW,Australia,8,Emmy,MacGibbon,Female,74,16/02/1961,,Telecommunications,Mass Customer,N,No,19,63,
3755,78 Southridge Parkway,2257,NSW,Australia,9,Stephen,Garnar,Male,38,10/05/1994,Chief Design Engineer,Financial Services,High Net Worth,N,Yes,7,30,
3756,04 Oakridge Drive,4123,QLD,Australia,9,Barry,,Male,22,08/07/1977,,,Affluent Customer,N,No,10,46,
3757,20101 Prentice Terrace,2074,NSW,Australia,11,Hyacinthia,Crain,Female,75,12/09/1999,Information Systems Manager,,Affluent Customer,N,No,2,24,
3758,498 Golf Parkway,2144,NSW,Australia,10,Naomi,Whiles,Female,71,30/07/1959,Recruiting Manager,Telecommunications,Mass Customer,N,Yes,12,64,
3759,23 West Crossing,3192,VIC,Australia,7,Sue,Batstone,Female,68,04/03/1995,Programmer IV,Property,Mass Customer,N,Yes,4,29,
3760,011 Johnson Park,3121,VIC,Australia,11,Bryana,Vennart,Female,73,09/06/1976,,Financial Services,Mass Customer,N,No,18,47,
3761,5 Atwood Crossing,2321,NSW,Australia,3,Zarla,Seyers,Female,87,20/07/1973,Biostatistician II,Telecommunications,Mass Customer,N,Yes,13,50,
3762,28008 Mesta Lane,2767,NSW,Australia,9,Marinna,Ors,Female,48,22/03/1967,,Property,Mass Customer,N,No,14,57,
3763,1 Dixon Way,3072,VIC,Australia,5,Law,Jore,Male,37,27/01/1981,Quality Control Specialist,,Affluent Customer,N,Yes,20,43,
3764,31446 5th Court,3064,VIC,Australia,4,Nonie,Newson,Female,29,06/05/1957,Cost Accountant,Financial Services,Mass Customer,N,Yes,15,67,
3765,8397 Holy Cross Parkway,2087,NSW,Australia,11,Bobbe,Lomaz,Female,20,01/06/1963,Automation Specialist IV,Property,Mass Customer,N,No,18,60,
3766,85958 Bartillon Way,3201,VIC,Australia,6,Marcos,Algar,Male,47,13/04/1970,Desktop Support Technician,Financial Services,Mass Customer,N,Yes,19,54,
3767,877 Corben Center,2500,NSW,Australia,7,Man,Bigglestone,Male,25,14/09/1982,Web Developer IV,,High Net Worth,N,No,16,41,
3768,6 Maple Wood Junction,4012,QLD,Australia,7,Christina,Grevatt,Female,44,17/01/1971,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,14,53,
3769,5304 Oneill Pass,2117,NSW,Australia,10,Kerry,Wooldridge,Male,40,19/01/1993,Desktop Support Technician,Health,High Net Worth,N,Yes,5,31,
3770,884 Packers Junction,2034,NSW,Australia,10,Caddric,Ruddiforth,Male,54,02/02/1988,Legal Assistant,Argiculture,Mass Customer,N,No,17,36,
3771,95 East Road,2093,NSW,Australia,9,Pippy,Matysiak,Female,78,08/09/1974,Electrical Engineer,Manufacturing,Mass Customer,N,No,17,49,
3772,9932 Atwood Center,2011,NSW,Australia,10,Anselma,Rennie,Female,45,07/02/1999,Physical Therapy Assistant,Manufacturing,Mass Customer,N,Yes,2,25,
3773,1929 Crowley Drive,4034,QLD,Australia,7,Wadsworth,Ruselin,Male,44,06/02/1976,Accountant I,,Affluent Customer,N,Yes,18,48,
3774,70 West Plaza,3020,VIC,Australia,8,Elizabeth,Christy,Female,38,07/11/1998,Statistician I,Property,High Net Worth,N,No,2,25,
3775,7 Norway Maple Avenue,4172,QLD,Australia,5,Avie,Cleator,Female,16,13/02/1985,,Health,Affluent Customer,N,No,8,39,
3776,54285 Annamark Way,3977,VIC,Australia,6,Kennie,Baszniak,Male,46,02/05/1977,Recruiter,Retail,Mass Customer,N,Yes,19,47,
3777,761 Carioca Drive,4226,QLD,Australia,7,Letty,Giacobelli,Female,13,12/06/1969,Cost Accountant,Financial Services,High Net Worth,N,Yes,6,54,
3778,69131 Kipling Alley,3351,VIC,Australia,4,Ilaire,Redborn,Male,99,09/06/1971,Dental Hygienist,Health,High Net Worth,N,No,10,52,
3780,33331 Corry Road,2560,NSW,Australia,8,Mitchel,Bellefant,Male,10,01/11/1993,Desktop Support Technician,Financial Services,High Net Worth,N,No,8,30,
3781,69 Porter Parkway,4128,QLD,Australia,7,Karalee,Hosten,Female,30,16/10/1961,Graphic Designer,Retail,Mass Customer,N,Yes,12,62,
3782,934 Dwight Park,2280,NSW,Australia,7,Elijah,Drillot,Male,12,13/06/1973,Environmental Specialist,Financial Services,Mass Customer,N,No,11,50,
3783,27784 Hansons Trail,3078,VIC,Australia,11,Eachelle,Girardey,Female,61,29/08/1974,Compensation Analyst,Financial Services,Mass Customer,N,No,7,49,
3784,464 Acker Way,2756,NSW,Australia,9,Davie,Moscon,Male,56,04/06/1983,,Financial Services,High Net Worth,N,No,13,40,
3785,53533 Dakota Pass,2077,NSW,Australia,10,Fernande,Jahan,Female,93,09/04/1969,Compensation Analyst,Financial Services,Affluent Customer,N,No,14,55,
3786,546 Summerview Center,2074,NSW,Australia,11,Barnie,Blenkensop,Male,12,28/12/1985,Systems Administrator IV,,High Net Worth,N,No,22,38,
3787,1 Carey Crossing,2047,NSW,Australia,10,Mariejeanne,Kelling,Female,1,06/10/1965,Systems Administrator III,Manufacturing,High Net Worth,N,No,6,58,
3788,7524 David Place,2850,NSW,Australia,3,Wilie,Glanton,Female,73,21/07/1962,Environmental Specialist,Financial Services,Mass Customer,N,No,18,61,
3789,7 Granby Crossing,3083,VIC,Australia,9,Conn,Westberg,Male,52,08/08/1956,Civil Engineer,Manufacturing,Mass Customer,N,Yes,6,67,
3790,8681 Dennis Pass,3215,VIC,Australia,3,Kurtis,Morson,Male,91,31/05/1959,Senior Editor,Retail,Mass Customer,Y,Yes,9,64,
3791,1 Pankratz Circle,3083,VIC,Australia,8,Bertrand,Sissons,Male,17,26/05/1993,Quality Control Specialist,Health,Affluent Customer,N,No,6,31,
3792,9904 Oakridge Parkway,4370,QLD,Australia,3,Ingunna,Loxston,Female,81,16/04/1976,VP Marketing,Financial Services,Affluent Customer,N,Yes,5,48,
3793,249 Anderson Street,2153,NSW,Australia,10,Shannen,Pitcock,Female,49,12/05/1957,Engineer IV,,Affluent Customer,N,Yes,15,67,
3794,3463 Merchant Trail,3152,VIC,Australia,10,Dorrie,Paige,Female,47,06/07/1994,,IT,Mass Customer,N,No,2,29,
3795,699 Hudson Road,2138,NSW,Australia,9,Taylor,Dollimore,Male,88,24/06/1956,Systems Administrator III,Argiculture,High Net Worth,N,Yes,5,67,
3796,9 Dwight Drive,2710,NSW,Australia,1,Morgen,Sieghart,Male,51,27/07/1965,Paralegal,Financial Services,Mass Customer,N,Yes,9,58,
3797,13 Colorado Lane,2099,NSW,Australia,9,Kriste,Oldall,Female,76,18/08/1979,Occupational Therapist,Health,Affluent Customer,N,Yes,4,44,
3798,39946 Kenwood Court,3070,VIC,Australia,9,Yorker,Dennison,Male,13,22/02/1968,,Manufacturing,Mass Customer,N,Yes,17,56,
3799,72204 Springs Way,3104,VIC,Australia,12,Violetta,Monnery,Female,94,28/01/1971,Tax Accountant,Property,High Net Worth,N,No,18,53,
3800,365 Jenifer Point,4116,QLD,Australia,7,Morena,Ayer,Female,19,28/10/1980,Environmental Tech,,High Net Worth,N,No,15,43,
3801,53 Texas Road,2262,NSW,Australia,7,Auberta,Andrault,Female,76,06/03/1971,Research Nurse,Health,Mass Customer,N,Yes,17,53,
3802,6 Morningstar Park,2324,NSW,Australia,7,Leila,Elcombe,Female,9,27/10/1970,Chief Design Engineer,Telecommunications,High Net Worth,N,Yes,5,53,
3803,6901 Russell Street,3977,VIC,Australia,6,Josepha,Finder,Female,54,13/05/1961,Dental Hygienist,Health,Mass Customer,N,Yes,11,63,
3804,26 Barby Terrace,2263,NSW,Australia,6,Andria,Keays,Female,23,21/08/1986,,Manufacturing,Mass Customer,N,Yes,4,37,
3805,23541 Dayton Drive,2177,NSW,Australia,9,Margaret,McSperrin,Female,52,16/08/1977,Software Test Engineer II,Property,Affluent Customer,N,No,4,46,
3806,81 Pine View Avenue,4208,QLD,Australia,5,Ado,Gailor,Male,1,08/02/1954,,Property,Mass Customer,N,No,7,70,
3807,91 Dennis Plaza,4127,QLD,Australia,6,Bibby,Goman,Female,73,21/05/1976,Analyst Programmer,Retail,Mass Customer,N,No,21,48,
3808,43 Hollow Ridge Center,3215,VIC,Australia,3,Cal,Wilber,Male,66,11/10/1969,Recruiting Manager,Manufacturing,Mass Customer,N,Yes,11,54,
3809,045 Debs Pass,3145,VIC,Australia,12,Angelita,Itzcovichch,Female,44,08/09/1955,VP Quality Control,Manufacturing,Affluent Customer,N,No,11,68,
3810,73 Debra Terrace,2141,NSW,Australia,7,Cacilie,Grimoldby,Female,22,05/09/1974,Food Chemist,Health,Affluent Customer,N,No,5,49,
3811,96899 Hermina Circle,2062,NSW,Australia,9,Etta,Leele,Female,60,19/03/1997,,Financial Services,High Net Worth,N,No,4,27,
3812,38 Trailsway Parkway,2118,NSW,Australia,11,Sophie,Druhan,Female,91,04/07/1977,VP Product Management,Retail,Mass Customer,N,Yes,12,46,
3813,22171 Bayside Parkway,2880,NSW,Australia,1,Skelly,Caudell,Male,12,13/04/1979,Media Manager IV,IT,Mass Customer,N,Yes,6,45,
3814,6011 Knutson Way,3065,VIC,Australia,7,Constancia,Gebbe,Female,10,01/07/1983,VP Product Management,Financial Services,Mass Customer,N,Yes,11,40,
3815,0127 East Court,3199,VIC,Australia,5,Jayson,Gasparro,Male,99,19/04/1981,Librarian,Entertainment,Mass Customer,N,Yes,5,43,
3816,1 Fordem Road,2144,NSW,Australia,9,Farra,Klimkiewich,Female,93,26/10/1969,Safety Technician I,Property,Mass Customer,N,Yes,18,54,
3817,7681 Waywood Alley,3860,VIC,Australia,1,Tuckie,,Male,65,02/05/1957,VP Product Management,Manufacturing,High Net Worth,N,No,13,67,
3818,9 Donald Junction,2046,NSW,Australia,12,Erny,Andryushin,Male,5,08/08/1964,Sales Representative,Retail,Mass Customer,N,Yes,7,59,
3819,47855 Tomscot Parkway,2226,NSW,Australia,8,Alvan,Phillput,Male,62,29/06/1978,Staff Accountant I,,High Net Worth,N,No,3,45,
3820,394 Russell Avenue,2209,NSW,Australia,10,Maren,Ruske,Female,65,08/03/1980,Business Systems Development Analyst,IT,Mass Customer,N,No,17,44,
3821,86 Claremont Junction,2135,NSW,Australia,7,Cassandra,Cescotti,Female,96,27/03/1988,VP Marketing,Manufacturing,Affluent Customer,N,No,14,36,
3822,2 Transport Plaza,2658,NSW,Australia,1,Conny,Speechley,Male,37,09/03/1959,,Manufacturing,High Net Worth,N,Yes,18,65,
3823,20 Susan Court,3015,VIC,Australia,10,Corabel,Todd,Female,5,02/12/1964,Budget/Accounting Analyst II,Retail,Affluent Customer,N,No,4,59,
3824,838 Redwing Street,2428,NSW,Australia,8,Giffard,Stollman,Male,33,21/11/1994,,Property,Mass Customer,N,No,3,29,
3825,9 West Crossing,2446,NSW,Australia,7,Cinda,Rounds,Female,82,12/10/1978,Recruiting Manager,Health,Mass Customer,N,No,11,45,
3826,22105 Arrowood Crossing,3124,VIC,Australia,7,Marlow,Balffye,Male,33,25/09/1978,,Health,Mass Customer,N,No,7,45,
3827,9240 Green Avenue,3810,VIC,Australia,5,Cherida,Whyffen,Female,10,05/09/1976,,Retail,Affluent Customer,N,No,8,47,
3828,0964 Bayside Park,3136,VIC,Australia,9,Tessy,Beefon,Female,81,12/05/1992,Dental Hygienist,Health,Mass Customer,N,No,6,32,
3829,9717 Main Parkway,3052,VIC,Australia,8,Cornie,Hillhouse,Male,68,01/09/1980,Account Coordinator,,Mass Customer,N,Yes,15,43,
3830,4123 Eliot Alley,4306,QLD,Australia,6,Jareb,Filippucci,Male,92,31/10/1954,Sales Representative,Retail,High Net Worth,N,No,8,69,
3831,36708 Algoma Junction,2170,NSW,Australia,6,Kory,Mabson,Male,10,09/06/1971,Librarian,Entertainment,Affluent Customer,N,Yes,6,52,
3832,3 Mandrake Parkway,2118,NSW,Australia,9,Sarajane,Mortimer,Female,30,26/09/1973,Safety Technician III,Financial Services,High Net Worth,N,No,9,50,
3833,78 Declaration Center,2209,NSW,Australia,10,Jamie,Staziker,Female,88,10/12/1985,Account Coordinator,Manufacturing,Mass Customer,N,No,16,38,
3834,57866 Dawn Plaza,3029,VIC,Australia,7,Bianca,Ricket,Female,59,31/10/1972,Compensation Analyst,Financial Services,Mass Customer,N,Yes,11,51,
3835,0172 Vidon Place,3183,VIC,Australia,6,Jorgan,Crosoer,Male,19,02/02/1959,Project Manager,,Affluent Customer,N,No,16,65,
3836,89 Delaware Crossing,3754,VIC,Australia,6,Jolee,Stearndale,Female,16,25/01/1995,Electrical Engineer,Manufacturing,Affluent Customer,N,Yes,7,29,
3837,34 Packers Trail,3168,VIC,Australia,10,Alysa,McDiarmid,Female,26,17/01/1990,Professor,,Mass Customer,N,Yes,17,34,
3838,019 Huxley Drive,3807,VIC,Australia,8,Mil,Clemitt,Female,59,24/03/1987,Sales Associate,Financial Services,Affluent Customer,N,Yes,4,37,
3839,862 Ilene Circle,2206,NSW,Australia,11,Wallie,Christauffour,Female,78,25/04/1992,Account Executive,Manufacturing,High Net Worth,N,Yes,2,32,
3840,420 Twin Pines Crossing,3338,VIC,Australia,3,Marc,Torrans,Male,27,30/09/1962,,,High Net Worth,N,No,5,61,
3841,5131 Northview Hill,3177,VIC,Australia,3,Barnebas,Munro,Male,64,24/01/1990,Desktop Support Technician,Manufacturing,Affluent Customer,N,No,10,34,
3842,713 Redwing Crossing,2121,NSW,Australia,11,Van,Durnell,Male,24,11/07/1971,Staff Accountant II,,Mass Customer,N,Yes,12,52,
3843,9570 Sundown Trail,4073,QLD,Australia,8,Mahmoud,Ligerton,Male,0,06/06/1989,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,16,34,
3844,72258 Bayside Court,4211,QLD,Australia,7,Clotilda,Oret,Female,87,06/12/1987,,Manufacturing,Affluent Customer,N,No,15,36,
3845,31 Melvin Park,4163,QLD,Australia,8,Bonnie,Goracci,Female,72,07/06/1955,Legal Assistant,Manufacturing,Mass Customer,N,Yes,5,68,
3846,9 Duke Alley,4557,QLD,Australia,7,Nariko,McClymont,Female,57,12/03/1956,Geologist III,Manufacturing,Mass Customer,N,No,15,68,
3847,38473 Waubesa Alley,2759,NSW,Australia,8,Erinn,Ewing,Female,8,12/02/1961,Analyst Programmer,Health,Mass Customer,N,Yes,14,63,
3848,0056 Corry Center,2220,NSW,Australia,11,Luca,Cabotto,Male,4,13/01/1958,Structural Engineer,,High Net Worth,N,No,13,66,
3849,99476 Mitchell Street,2508,NSW,Australia,10,Marice,Morrice,Female,2,01/01/1968,Database Administrator III,Property,Mass Customer,N,Yes,15,56,
3850,37 Hintze Center,4011,QLD,Australia,11,Alexandro,McCullock,Male,55,07/01/2000,Accountant III,,Mass Customer,N,Yes,2,24,
3851,33061 Fremont Lane,4720,QLD,Australia,3,Fowler,Bauduccio,Male,5,30/11/1994,Senior Sales Associate,Manufacturing,High Net Worth,N,No,3,29,
3852,56 Trailsway Street,4575,QLD,Australia,4,Zerk,Merrien,Male,44,04/02/1982,Help Desk Operator,,Mass Customer,N,No,4,42,
3853,5748 Porter Circle,4352,QLD,Australia,8,Kerri,Marrington,Female,91,26/06/1975,Accounting Assistant IV,,Mass Customer,N,Yes,19,48,
3854,341 Katie Junction,4817,QLD,Australia,4,Melody,Ivanilov,Female,47,16/01/1996,VP Quality Control,Property,High Net Worth,N,Yes,2,28,
3855,20370 Fordem Pass,4825,QLD,Australia,4,Brnaby,Doughtery,Male,89,26/02/1965,General Manager,,Mass Customer,N,No,16,59,
3856,30 Prairie Rose Road,2761,NSW,Australia,7,Shane,Haseldine,Female,74,24/04/1992,Accounting Assistant III,Property,Affluent Customer,N,No,7,32,
3857,79 Holy Cross Hill,2145,NSW,Australia,7,Tanner,McCuthais,Male,64,26/11/1985,Structural Engineer,Financial Services,Mass Customer,N,Yes,10,38,
3858,6489 Pennsylvania Road,2164,NSW,Australia,9,Sabina,Tarbin,Female,57,31/08/1998,Librarian,Entertainment,Mass Customer,N,Yes,1,25,
3859,274 Bultman Park,2566,NSW,Australia,7,Boonie,Searle,Male,81,20/03/1956,Software Consultant,Manufacturing,Mass Customer,N,No,14,68,
3860,832 Moulton Trail,2560,NSW,Australia,8,Sheila-kathryn,Conklin,Female,14,05/04/1986,Mechanical Systems Engineer,,Affluent Customer,N,Yes,13,38,
3861,1628 Bonner Hill,2480,NSW,Australia,3,Thayne,Canepe,Male,87,16/12/1968,Junior Executive,Retail,Affluent Customer,N,No,9,55,
3862,0618 5th Place,3189,VIC,Australia,10,Casey,Kett,Female,1,22/09/1996,Structural Engineer,Health,Mass Customer,N,No,4,27,
3863,4662 Clemons Road,4270,QLD,Australia,8,Virgilio,Haverty,Male,30,06/12/1985,Quality Control Specialist,Retail,High Net Worth,N,No,20,38,
3864,0 Arapahoe Court,4305,QLD,Australia,3,Ilyssa,Piaggia,Female,23,27/08/1963,Help Desk Technician,,Mass Customer,N,Yes,10,60,
3865,3748 Lake View Lane,2590,NSW,Australia,1,Urbanus,Fuxman,Male,49,15/03/1978,,Manufacturing,Mass Customer,N,Yes,11,46,
3866,3720 Anniversary Court,4812,QLD,Australia,2,Theressa,Morfield,Female,56,18/07/1990,Structural Engineer,Health,Mass Customer,N,Yes,9,33,
3867,85 Trailsway Road,3175,VIC,Australia,9,Carmelia,Klimentyonok,Female,14,09/10/1998,Geologist II,IT,Mass Customer,N,Yes,1,25,
3868,388 Karstens Drive,2428,NSW,Australia,5,Rica,Corrado,Female,60,19/06/1997,Social Worker,Health,Affluent Customer,N,Yes,4,26,
3869,6 Swallow Park,2165,NSW,Australia,7,Amalie,Isabell,Female,58,22/12/1974,Analog Circuit Design manager,Manufacturing,Affluent Customer,N,No,13,49,
